DateTime,BANKBARODA_0,BANKBARODA_1,BANKBARODA_2,BANKBARODA_3,BANKBARODA_4,CANARABANK_0,CANARABANK_1,CANARABANK_2,CANARABANK_3,CANARABANK_4,AXISBANK_0,AXISBANK_1,AXISBANK_2,AXISBANK_3,AXISBANK_4,SBI_0,SBI_1,SBI_2,SBI_3,SBI_4,PNB_0,PNB_1,PNB_2,PNB_3,PNB_4,ICICIBANK_0,ICICIBANK_1,ICICIBANK_2,ICICIBANK_3,ICICIBANK_4,HDFC_0,HDFC_1,HDFC_2,HDFC_3,HDFC_4,FEDERALBANK_0,FEDERALBANK_1,FEDERALBANK_2,FEDERALBANK_3,FEDERALBANK_4,HDFCBANK_0,HDFCBANK_1,HDFCBANK_2,HDFCBANK_3,HDFCBANK_4,INDUSINDBANK_0,INDUSINDBANK_1,INDUSINDBANK_2,INDUSINDBANK_3,INDUSINDBANK_4,KOTAKBANK_0,KOTAKBANK_1,KOTAKBANK_2,KOTAKBANK_3,KOTAKBANK_4,NIFTY_0,NIFTY_1,NIFTY_2,NIFTY_3,NIFTY_4,YESBANK_0,YESBANK_1,YESBANK_2,YESBANK_3,YESBANK_4,BANKNIFTY_0,BANKNIFTY_1,BANKNIFTY_2,BANKNIFTY_3,BANKNIFTY_4
2010-12-28 11:50:00,885.5,885.5,885.5,885.5,0.0,649.2,649.2,649.2,649.2,500.0,1304.6,1304.6,1304.55,1304.55,750.0,2747.5,2747.5,2747.0,2747.5,875.0,1216.0,1216.0,1216.0,1216.0,250.0,1121.15,1121.15,1121.05,1121.05,1000.0,699.5,699.5,699.4,699.4,1875.0,395.35,395.35,395.35,395.35,0.0,2237.0,2237.0,2236.75,2236.75,250.0,253.65,253.7,253.6,253.6,6000.0,451.0,451.0,451.0,451.0,7500.0,6016.5,6016.5,6016.0,6016.0,6200.0,306.8,306.8,306.8,306.8,1000.0,11473.55,11473.55,11470.2,11470.2,325.0
2010-12-28 11:51:00,885.5,885.5,885.5,885.5,0.0,649.2,649.2,649.2,649.2,500.0,1304.5,1304.5,1304.5,1304.5,250.0,2747.05,2747.5,2746.0,2746.0,3250.0,1215.6,1215.6,1215.6,1215.6,750.0,1120.65,1120.85,1120.3,1120.3,1500.0,699.6,699.6,699.05,699.05,1250.0,395.35,395.35,395.35,395.35,0.0,2236.75,2236.75,2236.75,2236.75,0.0,253.6,253.8,253.5,253.5,19000.0,450.8,451.0,450.8,451.0,8000.0,6016.05,6016.5,6015.25,6015.3,15400.0,306.55,306.55,306.55,306.55,1000.0,11473.5,11473.5,11467.5,11467.5,650.0
2010-12-28 11:52:00,885.5,885.5,885.5,885.5,0.0,649.2,649.2,649.2,649.2,0.0,1304.4,1304.4,1303.9,1304.4,1500.0,2747.0,2747.0,2747.0,2747.0,625.0,1215.5,1215.5,1213.3,1213.85,2000.0,1120.1,1121.0,1120.1,1120.85,12250.0,699.65,699.9,699.65,699.9,1875.0,395.35,395.35,395.35,395.35,0.0,2236.7,2236.7,2236.0,2236.5,875.0,253.5,253.5,253.5,253.5,0.0,451.0,451.0,451.0,451.0,500.0,6015.35,6015.75,6013.95,6014.5,7700.0,306.55,306.55,306.55,306.55,0.0,11465.05,11473.95,11465.05,11470.0,900.0
2010-12-28 11:53:00,885.5,885.75,885.5,885.75,2000.0,649.2,649.2,649.2,649.2,0.0,1303.65,1303.95,1302.75,1303.95,3250.0,2746.15,2746.95,2745.3,2746.95,1000.0,1213.8,1214.5,1213.8,1214.5,750.0,1120.9,1120.9,1120.9,1120.9,1250.0,699.0,699.25,698.85,699.25,4375.0,395.4,395.4,395.4,395.4,1000.0,2236.5,2236.7,2236.5,2236.7,500.0,253.25,253.25,253.2,253.2,3000.0,451.0,451.0,451.0,451.0,3000.0,6014.5,6014.9,6013.55,6014.5,10200.0,306.55,306.55,306.55,306.55,0.0,11470.0,11470.0,11466.25,11467.0,350.0
2010-12-28 11:54:00,885.75,885.75,885.75,885.75,0.0,649.05,649.05,649.05,649.05,500.0,1303.3,1304.0,1303.0,1303.0,2000.0,2746.05,2747.95,2746.05,2747.95,1500.0,1214.75,1215.45,1214.55,1215.45,1000.0,1120.45,1121.4,1120.45,1120.7,6000.0,699.15,700.0,699.15,699.5,11875.0,395.25,395.25,395.25,395.25,1000.0,2236.7,2236.7,2236.7,2236.7,500.0,253.15,253.15,253.15,253.15,2000.0,451.0,451.0,451.0,451.0,6000.0,6014.85,6015.75,6014.5,6015.75,6700.0,306.2,306.25,306.05,306.05,7000.0,11466.25,11471.8,11465.5,11471.0,600.0
2010-12-28 11:55:00,885.75,885.75,885.75,885.75,0.0,649.0,649.0,649.0,649.0,1000.0,1302.9,1303.5,1302.9,1303.2,1000.0,2748.0,2748.0,2747.3,2748.0,750.0,1215.5,1215.5,1215.5,1215.5,250.0,1120.7,1120.7,1120.5,1120.5,4250.0,699.85,699.95,699.35,699.95,11875.0,395.0,395.0,394.9,394.9,2000.0,2236.05,2236.05,2236.05,2236.05,250.0,253.2,253.2,253.2,253.2,1000.0,451.0,451.0,451.0,451.0,500.0,6015.5,6016.0,6015.25,6015.5,4950.0,306.3,306.3,306.0,306.0,7000.0,11471.8,11472.85,11471.8,11471.8,375.0
2010-12-28 11:56:00,885.85,885.85,885.85,885.85,500.0,649.0,649.0,649.0,649.0,1500.0,1303.2,1303.85,1303.2,1303.2,1000.0,2748.4,2748.9,2747.85,2747.85,500.0,1215.5,1215.5,1215.5,1215.5,0.0,1120.45,1120.85,1120.45,1120.85,1000.0,699.75,699.95,699.25,699.25,23125.0,394.9,394.9,394.9,394.9,0.0,2236.7,2236.7,2236.5,2236.5,250.0,253.2,253.2,253.2,253.2,3000.0,451.0,451.0,451.0,451.0,0.0,6015.25,6015.5,6014.1,6015.0,27650.0,306.3,306.3,306.3,306.3,1000.0,11470.1,11474.05,11468.3,11470.55,675.0
2010-12-28 11:57:00,885.85,885.85,885.85,885.85,0.0,649.0,649.0,649.0,649.0,0.0,1303.2,1303.3,1303.05,1303.05,1250.0,2748.05,2749.7,2748.05,2749.7,1125.0,1215.5,1215.5,1215.5,1215.5,250.0,1120.35,1120.8,1120.35,1120.8,500.0,699.25,700.05,698.65,698.85,51250.0,394.9,394.9,394.9,394.9,0.0,2236.5,2236.5,2236.5,2236.5,0.0,253.2,253.2,253.2,253.2,1000.0,450.8,451.0,450.8,451.0,1500.0,6015.55,6016.0,6012.6,6014.5,11100.0,306.0,306.3,306.0,306.0,3000.0,11470.5,11470.5,11469.9,11470.0,8000.0
2010-12-28 11:58:00,885.5,885.5,885.5,885.5,2500.0,649.0,649.0,649.0,649.0,0.0,1302.65,1303.25,1302.25,1302.25,1250.0,2748.6,2749.0,2747.7,2748.0,1125.0,1214.1,1214.1,1213.8,1213.8,750.0,1120.3,1121.15,1120.3,1120.8,2500.0,698.85,699.2,698.85,699.2,1875.0,395.0,395.0,394.85,394.85,2000.0,2237.0,2237.0,2237.0,2237.0,375.0,253.15,253.2,253.15,253.2,10000.0,451.0,451.0,450.8,450.8,2500.0,6014.5,6014.5,6013.15,6013.5,22000.0,306.0,306.0,306.0,306.0,0.0,11469.0,11469.0,11469.0,11469.0,475.0
2010-12-28 11:59:00,886.0,886.0,886.0,886.0,500.0,649.0,649.0,649.0,649.0,0.0,1302.25,1303.45,1302.25,1302.6,2250.0,2747.4,2748.75,2746.3,2747.0,7500.0,1214.0,1214.8,1214.0,1214.8,750.0,1120.3,1121.1,1119.9,1120.3,4000.0,698.75,699.25,698.75,699.25,1250.0,394.85,394.85,394.85,394.85,0.0,2238.0,2238.0,2238.0,2238.0,375.0,253.25,253.3,253.25,253.3,46000.0,450.8,451.25,450.8,451.25,5500.0,6014.0,6014.0,6013.2,6013.35,4100.0,306.0,306.0,306.0,306.0,1000.0,11474.9,11474.9,11474.9,11474.9,625.0
2010-12-28 12:00:00,886.0,886.0,886.0,886.0,1000.0,649.0,649.0,649.0,649.0,0.0,1302.6,1303.9,1302.55,1303.85,6750.0,2746.3,2748.6,2746.3,2747.2,5000.0,1214.8,1214.95,1214.8,1214.95,2750.0,1120.05,1121.1,1119.95,1120.15,3500.0,698.8,699.7,698.8,699.6,13750.0,394.9,394.9,394.9,394.9,1000.0,2238.8,2239.05,2238.8,2239.05,500.0,253.3,253.3,253.3,253.3,0.0,451.0,451.0,450.8,450.8,10000.0,6013.35,6015.9,6013.2,6014.25,12500.0,306.0,306.0,306.0,306.0,0.0,11468.35,11474.5,11468.3,11474.5,375.0
2010-12-28 12:01:00,886.4,886.5,886.4,886.45,1250.0,649.0,649.0,649.0,649.0,2000.0,1303.55,1303.55,1303.55,1303.55,2000.0,2747.2,2747.75,2747.2,2747.25,1500.0,1214.95,1214.95,1214.95,1214.95,250.0,1120.5,1120.5,1120.5,1120.5,250.0,699.15,699.5,698.75,698.75,14375.0,395.15,395.4,395.15,395.4,3000.0,2239.05,2239.05,2239.05,2239.05,0.0,253.5,253.5,253.5,253.5,2000.0,451.0,451.0,451.0,451.0,2000.0,6015.0,6015.8,6013.6,6014.4,20900.0,305.9,306.2,305.9,306.2,5000.0,11469.3,11470.0,11469.3,11470.0,175.0
2010-12-28 12:02:00,886.5,886.5,886.0,886.0,2500.0,649.0,649.0,649.0,649.0,0.0,1303.5,1303.85,1303.15,1303.85,1750.0,2747.75,2748.5,2746.15,2748.5,2625.0,1214.95,1214.95,1214.95,1214.95,0.0,1120.15,1120.95,1120.15,1120.9,3250.0,698.8,699.35,698.8,699.35,1875.0,395.4,395.4,395.4,395.4,0.0,2238.3,2238.3,2238.15,2238.2,1250.0,253.5,253.5,253.5,253.5,0.0,451.0,451.0,451.0,451.0,7000.0,6014.75,6015.45,6014.25,6014.5,2100.0,305.9,305.9,305.9,305.9,1000.0,11474.0,11474.0,11470.1,11473.0,1350.0
2010-12-28 12:03:00,886.6,886.6,886.45,886.45,500.0,648.65,648.65,648.0,648.05,2000.0,1303.15,1303.9,1303.15,1303.8,1500.0,2747.4,2748.0,2747.35,2748.0,1125.0,1214.0,1214.0,1214.0,1214.0,250.0,1120.9,1121.0,1120.35,1121.0,6000.0,699.6,699.6,699.6,699.6,625.0,395.0,395.0,395.0,395.0,1000.0,2238.1,2238.1,2238.1,2238.1,7500.0,253.7,253.7,253.7,253.7,1000.0,451.0,451.45,450.95,451.0,10000.0,6015.0,6016.75,6015.0,6016.45,7700.0,306.05,306.1,306.05,306.1,2000.0,11474.0,11474.7,11473.35,11474.5,1225.0
2010-12-28 12:04:00,886.6,887.5,886.6,887.5,750.0,648.05,648.9,648.05,648.9,1500.0,1303.8,1304.45,1303.55,1303.55,2000.0,2748.0,2748.0,2748.0,2748.0,0.0,1214.95,1214.95,1214.95,1214.95,250.0,1121.0,1121.5,1121.0,1121.5,11250.0,699.7,699.7,699.15,699.15,1250.0,395.0,395.0,395.0,395.0,0.0,2237.65,2237.9,2237.65,2237.9,250.0,253.7,253.7,253.55,253.55,5000.0,451.0,451.3,450.95,451.0,16000.0,6016.0,6016.4,6014.8,6014.8,7250.0,306.05,306.05,306.05,306.05,1000.0,11474.6,11476.8,11474.6,11475.0,275.0
2010-12-28 12:05:00,887.0,887.0,887.0,887.0,750.0,648.9,648.9,648.9,648.9,0.0,1303.5,1303.5,1303.1,1303.2,1750.0,2748.0,2748.5,2748.0,2748.15,875.0,1214.95,1214.95,1214.95,1214.95,0.0,1121.45,1121.45,1120.5,1120.5,10000.0,699.7,700.0,699.7,700.0,5000.0,395.0,395.0,395.0,395.0,0.0,2237.3,2237.3,2236.75,2236.75,625.0,253.55,253.55,253.55,253.55,0.0,451.0,451.0,451.0,451.0,1500.0,6015.5,6015.5,6014.3,6014.9,36450.0,306.15,306.15,306.15,306.15,1000.0,11475.0,11475.5,11472.0,11474.65,650.0
2010-12-28 12:06:00,886.1,887.3,886.1,886.5,750.0,648.9,648.9,648.9,648.9,2000.0,1303.35,1303.4,1302.6,1302.6,2250.0,2748.3,2749.0,2748.3,2749.0,875.0,1214.35,1214.35,1214.35,1214.35,250.0,1120.2,1120.9,1120.2,1120.9,29750.0,699.95,699.95,699.9,699.9,1250.0,395.0,395.05,395.0,395.05,5000.0,2236.75,2236.75,2236.75,2236.75,0.0,253.55,253.55,253.55,253.55,0.0,451.0,451.0,451.0,451.0,0.0,6014.55,6015.5,6014.0,6014.1,2600.0,306.15,306.15,306.15,306.15,0.0,11473.2,11474.95,11472.0,11472.0,525.0
2010-12-28 12:07:00,886.5,886.5,886.5,886.5,0.0,648.9,648.9,648.9,648.9,500.0,1303.1,1303.65,1303.1,1303.65,750.0,2748.25,2748.9,2748.25,2748.9,1500.0,1214.35,1214.35,1214.35,1214.35,0.0,1120.9,1120.9,1120.9,1120.9,0.0,700.0,700.1,699.55,699.55,1875.0,394.9,394.9,394.8,394.8,3000.0,2236.0,2236.0,2236.0,2236.0,250.0,253.55,253.55,253.55,253.55,0.0,451.0,451.0,451.0,451.0,0.0,6014.1,6015.45,6014.1,6015.45,3900.0,306.15,306.15,306.15,306.15,0.0,11472.0,11474.0,11470.65,11474.0,1300.0
2010-12-28 12:08:00,886.5,886.5,886.5,886.5,0.0,648.9,648.9,648.9,648.9,0.0,1303.15,1303.15,1303.15,1303.15,500.0,2748.0,2749.0,2748.0,2749.0,1375.0,1214.35,1214.35,1214.35,1214.35,0.0,1120.9,1121.2,1120.5,1121.2,19500.0,699.95,699.95,699.95,699.95,625.0,394.8,394.8,394.8,394.8,0.0,2236.15,2236.15,2236.15,2236.15,125.0,253.65,253.65,253.65,253.65,1000.0,451.3,451.55,451.15,451.55,1500.0,6015.05,6015.8,6014.4,6015.55,2900.0,306.15,306.15,306.15,306.15,0.0,11473.15,11474.0,11473.15,11473.85,300.0
2010-12-28 12:09:00,886.4,886.5,886.4,886.5,500.0,649.0,649.0,649.0,649.0,50500.0,1303.0,1303.5,1302.55,1303.5,1750.0,2748.6,2748.9,2748.5,2748.9,1875.0,1215.0,1215.0,1215.0,1215.0,250.0,1120.75,1121.4,1120.75,1121.25,13750.0,700.0,700.2,699.55,700.2,3750.0,394.8,394.8,394.8,394.8,0.0,2236.15,2236.5,2236.15,2236.5,375.0,253.65,253.65,253.65,253.65,1000.0,451.55,451.55,451.55,451.55,0.0,6015.55,6015.55,6014.0,6014.5,5800.0,306.25,306.25,306.2,306.25,4000.0,11473.85,11473.85,11473.0,11473.85,350.0
2010-12-28 12:10:00,886.65,886.65,886.65,886.65,250.0,649.0,649.0,649.0,649.0,3000.0,1303.15,1303.15,1302.55,1302.55,1250.0,2748.2,2748.2,2747.0,2747.0,9375.0,1215.0,1215.0,1215.0,1215.0,500.0,1121.05,1121.4,1121.0,1121.0,1500.0,699.75,699.95,699.5,699.95,3750.0,394.8,394.8,394.8,394.8,0.0,2236.75,2236.75,2236.75,2236.75,125.0,253.6,253.6,253.6,253.6,1000.0,451.25,451.25,451.25,451.25,500.0,6014.5,6014.5,6012.65,6013.0,11700.0,305.5,305.5,305.45,305.5,29000.0,11473.85,11473.85,11468.0,11470.0,400.0
2010-12-28 12:11:00,886.65,886.65,886.65,886.65,0.0,648.35,648.35,648.35,648.35,500.0,1302.5,1303.0,1302.15,1302.9,2750.0,2746.5,2747.4,2746.0,2747.0,5000.0,1214.5,1215.0,1214.5,1215.0,1000.0,1120.1,1121.0,1120.1,1121.0,4000.0,699.35,700.0,699.35,700.0,2500.0,394.8,394.8,394.8,394.8,0.0,2236.15,2238.2,2236.15,2238.2,1625.0,253.6,253.6,253.6,253.6,0.0,451.25,451.6,451.1,451.1,2500.0,6013.0,6013.5,6012.55,6013.5,8000.0,305.5,305.5,305.5,305.5,1000.0,11470.0,11472.7,11468.0,11468.0,200.0
2010-12-28 12:12:00,887.15,887.15,887.15,887.15,250.0,648.35,648.35,648.35,648.35,0.0,1302.15,1302.15,1301.1,1301.35,5500.0,2747.5,2747.5,2745.0,2745.0,1500.0,1215.0,1215.0,1215.0,1215.0,0.0,1120.5,1121.4,1120.5,1121.4,7000.0,699.8,700.0,699.55,700.0,5625.0,394.5,394.5,394.5,394.5,1000.0,2237.95,2238.25,2237.95,2238.25,875.0,253.55,253.55,253.55,253.55,1000.0,451.1,451.1,451.1,451.1,0.0,6013.15,6013.75,6012.6,6012.9,11700.0,305.6,306.0,305.55,306.0,4000.0,11468.0,11468.0,11466.85,11466.85,1575.0
2010-12-28 12:13:00,886.55,886.55,886.55,886.55,250.0,648.35,648.35,648.35,648.35,0.0,1302.0,1302.1,1301.5,1302.1,1000.0,2745.0,2745.95,2743.3,2744.0,6000.0,1214.9,1214.9,1214.1,1214.1,1000.0,1121.45,1122.3,1121.1,1122.2,26000.0,699.75,699.75,699.55,699.75,1875.0,394.5,394.5,394.5,394.5,0.0,2238.25,2239.0,2237.95,2238.85,1125.0,253.35,253.35,253.35,253.35,1000.0,451.1,451.1,451.1,451.1,0.0,6013.0,6013.65,6012.9,6013.15,9650.0,306.0,306.0,306.0,306.0,0.0,11466.85,11470.0,11466.5,11470.0,600.0
2010-12-28 12:14:00,886.55,886.55,886.55,886.55,0.0,648.35,648.35,648.35,648.35,0.0,1302.0,1302.0,1301.4,1301.4,1750.0,2744.0,2746.0,2743.35,2746.0,4875.0,1214.05,1214.05,1214.05,1214.05,250.0,1122.1,1122.35,1121.3,1122.35,17750.0,699.9,700.0,699.5,700.0,2500.0,394.5,394.5,394.5,394.5,0.0,2238.85,2238.95,2238.3,2238.3,1000.0,253.3,253.3,253.3,253.3,1000.0,451.1,451.1,451.1,451.1,3500.0,6013.5,6013.7,6012.95,6013.15,3350.0,306.0,306.0,306.0,306.0,0.0,11470.0,11474.6,11470.0,11473.0,325.0
2010-12-28 12:15:00,886.55,886.55,886.55,886.55,0.0,648.35,648.35,648.35,648.35,36000.0,1301.4,1302.15,1301.0,1302.1,7250.0,2746.6,2746.6,2745.05,2746.0,875.0,1214.05,1214.05,1214.05,1214.05,0.0,1122.35,1122.5,1121.65,1121.75,19750.0,699.95,699.95,699.95,699.95,625.0,394.5,394.5,394.5,394.5,0.0,2238.5,2238.75,2238.5,2238.5,500.0,253.3,253.3,253.3,253.3,0.0,451.1,451.1,451.1,451.1,0.0,6013.7,6014.0,6013.15,6013.3,11700.0,306.0,306.0,306.0,306.0,0.0,11472.0,11472.0,11472.0,11472.0,2375.0
2010-12-28 12:16:00,886.55,886.55,886.55,886.55,0.0,648.35,648.35,648.35,648.35,500.0,1302.7,1303.0,1302.1,1302.1,2250.0,2746.0,2746.8,2745.35,2745.9,1125.0,1214.05,1214.05,1214.05,1214.05,0.0,1121.6,1121.75,1121.2,1121.65,19750.0,700.0,700.2,700.0,700.2,2500.0,394.5,394.5,394.5,394.5,0.0,2238.35,2238.5,2238.05,2238.05,625.0,253.3,253.3,253.3,253.3,3000.0,451.4,451.4,451.15,451.15,1500.0,6013.35,6013.75,6013.1,6013.1,5350.0,306.2,306.2,305.8,306.15,4000.0,11472.0,11475.0,11472.0,11472.1,1100.0
2010-12-28 12:17:00,886.55,886.55,886.55,886.55,0.0,648.35,648.35,648.35,648.35,1000.0,1303.0,1303.35,1301.15,1301.15,4250.0,2746.35,2747.0,2745.3,2746.25,1000.0,1214.05,1214.05,1214.05,1214.05,0.0,1121.65,1122.2,1121.35,1122.2,14750.0,699.9,700.4,699.9,700.4,1250.0,394.5,394.5,394.5,394.5,0.0,2238.05,2238.05,2238.0,2238.0,250.0,253.3,253.3,253.3,253.3,0.0,451.1,451.3,451.1,451.3,1000.0,6013.15,6013.5,6013.0,6013.0,6750.0,306.25,306.25,306.25,306.25,7000.0,11472.1,11472.1,11470.0,11472.0,1125.0
2010-12-28 12:18:00,886.55,886.55,886.55,886.55,0.0,648.35,648.35,648.35,648.35,12000.0,1301.05,1301.1,1301.0,1301.1,750.0,2746.3,2746.4,2746.0,2746.0,750.0,1214.05,1214.05,1214.05,1214.05,0.0,1122.2,1122.5,1122.1,1122.3,18750.0,700.55,700.55,700.45,700.45,2500.0,394.5,394.5,394.5,394.5,0.0,2237.55,2239.0,2237.55,2238.3,1125.0,253.3,253.3,253.3,253.3,0.0,451.45,451.45,451.45,451.45,500.0,6013.0,6014.0,6012.0,6014.0,10150.0,306.0,306.0,305.9,305.9,3000.0,11470.35,11473.0,11470.35,11473.0,600.0
2010-12-28 12:19:00,886.55,886.55,886.55,886.55,0.0,648.35,648.35,648.35,648.35,5000.0,1301.9,1303.05,1301.9,1303.05,1250.0,2746.3,2747.0,2746.3,2747.0,500.0,1214.05,1214.05,1214.05,1214.05,0.0,1122.3,1122.55,1122.25,1122.3,5750.0,700.45,700.5,700.45,700.5,1250.0,394.5,394.5,394.5,394.5,0.0,2238.5,2238.5,2238.45,2238.45,500.0,253.3,253.4,253.3,253.4,6000.0,451.45,451.45,451.45,451.45,5000.0,6013.5,6013.8,6012.1,6013.5,5600.0,305.9,305.9,305.9,305.9,0.0,11475.0,11476.0,11472.1,11475.0,450.0
2010-12-28 12:20:00,886.5,886.5,886.5,886.5,250.0,648.35,648.35,648.35,648.35,0.0,1302.55,1302.55,1302.0,1302.0,1250.0,2746.2,2747.0,2744.4,2744.4,3375.0,1214.5,1214.5,1214.5,1214.5,250.0,1122.3,1122.8,1122.3,1122.7,22750.0,700.5,700.5,700.05,700.05,3125.0,394.45,394.45,394.45,394.45,2000.0,2239.0,2240.0,2239.0,2240.0,2250.0,253.65,253.65,253.3,253.3,11000.0,451.0,451.35,451.0,451.35,1500.0,6012.15,6013.5,6009.15,6009.15,55950.0,306.25,306.25,306.25,306.25,1000.0,11475.0,11476.1,11470.0,11470.0,4000.0
2010-12-28 12:21:00,886.5,886.5,886.5,886.5,0.0,649.0,649.0,648.45,648.45,2500.0,1302.0,1302.0,1301.1,1301.2,2500.0,2744.0,2744.0,2743.0,2743.2,2875.0,1213.0,1214.35,1213.0,1214.35,500.0,1122.35,1122.55,1121.8,1122.0,16750.0,699.9,699.9,699.6,699.9,4375.0,394.45,394.45,394.45,394.45,0.0,2239.7,2240.0,2237.25,2237.25,2875.0,253.15,253.3,253.15,253.2,4000.0,451.0,451.0,451.0,451.0,2000.0,6008.4,6008.5,6006.6,6007.0,78800.0,306.0,306.0,306.0,306.0,1000.0,11470.0,11470.0,11465.25,11469.0,1775.0
2010-12-28 12:22:00,886.2,886.2,886.2,886.2,750.0,648.95,648.95,648.95,648.95,1000.0,1301.0,1301.7,1301.0,1301.7,3500.0,2743.0,2744.0,2742.55,2743.8,4125.0,1212.7,1212.7,1212.7,1212.7,500.0,1121.7,1122.0,1121.5,1122.0,16250.0,699.7,700.0,699.45,700.0,1875.0,394.4,394.4,394.4,394.4,1000.0,2237.3,2237.5,2236.55,2236.55,500.0,253.15,253.3,253.0,253.0,7000.0,451.0,451.0,450.5,450.5,1500.0,6006.3,6009.7,6006.3,6008.5,24500.0,306.0,306.2,305.9,306.2,3000.0,11469.0,11469.0,11465.05,11465.15,18825.0
2010-12-28 12:23:00,886.4,887.4,886.4,887.0,4250.0,648.95,648.95,648.95,648.95,0.0,1301.3,1301.5,1300.9,1301.15,3000.0,2743.5,2744.2,2743.0,2744.2,2375.0,1214.0,1214.0,1214.0,1214.0,500.0,1122.0,1122.25,1122.0,1122.0,7250.0,699.7,699.7,699.2,699.2,1250.0,394.4,394.4,394.4,394.4,1000.0,2236.25,2236.25,2236.2,2236.2,375.0,253.0,253.0,253.0,253.0,1000.0,450.45,450.45,450.2,450.2,1000.0,6008.35,6008.5,6006.3,6008.0,31550.0,305.9,305.9,305.9,305.9,1000.0,11465.15,11469.1,11464.0,11469.1,1675.0
2010-12-28 12:24:00,886.25,886.25,886.2,886.2,1000.0,648.25,648.95,648.25,648.95,1500.0,1301.2,1301.95,1301.15,1301.95,2250.0,2743.5,2743.5,2740.0,2740.6,24250.0,1213.6,1213.6,1213.6,1213.6,750.0,1122.0,1122.15,1122.0,1122.0,3250.0,699.3,699.4,699.0,699.25,3125.0,394.35,394.35,394.35,394.35,1000.0,2236.2,2236.2,2236.2,2236.2,250.0,253.25,253.25,253.25,253.25,4000.0,450.15,450.15,450.15,450.15,6000.0,6007.0,6008.5,6006.1,6006.1,14100.0,306.0,306.0,305.6,305.6,2000.0,11465.3,11465.3,11460.6,11462.9,1200.0
2010-12-28 12:25:00,886.25,886.25,886.0,886.0,750.0,648.9,648.9,648.9,648.9,500.0,1301.15,1301.5,1300.1,1301.5,5750.0,2740.5,2741.15,2737.35,2740.95,22000.0,1213.0,1213.7,1213.0,1213.7,1500.0,1121.85,1122.3,1121.7,1122.2,17750.0,699.5,699.8,699.0,699.5,5625.0,394.45,394.5,394.45,394.5,2000.0,2236.2,2236.2,2234.7,2236.0,1875.0,253.25,253.25,252.9,252.95,8000.0,450.0,452.05,450.0,452.0,41500.0,6006.0,6007.4,6004.4,6007.0,70650.0,305.55,305.55,305.45,305.45,2000.0,11460.95,11466.0,11460.0,11466.0,2725.0
2010-12-28 12:26:00,886.5,886.5,886.25,886.25,750.0,648.75,649.55,648.75,649.55,1000.0,1301.5,1301.5,1300.25,1300.9,2250.0,2741.0,2741.7,2739.05,2739.05,5750.0,1213.35,1214.5,1213.35,1213.55,4750.0,1122.3,1122.4,1122.0,1122.0,11500.0,699.45,699.8,699.45,699.8,1875.0,394.5,394.5,394.5,394.5,0.0,2235.5,2236.0,2235.35,2235.95,1500.0,253.0,253.3,252.95,252.95,13000.0,452.0,452.0,451.55,452.0,6000.0,6007.5,6007.6,6005.1,6006.0,33850.0,305.45,305.45,305.45,305.45,0.0,11468.0,11468.0,11460.0,11461.1,1850.0
2010-12-28 12:27:00,886.25,886.25,885.65,885.65,1250.0,648.35,648.35,648.35,648.35,1000.0,1300.75,1301.2,1300.3,1300.5,3250.0,2739.15,2740.55,2739.0,2740.0,4000.0,1213.0,1213.0,1212.8,1212.8,500.0,1122.0,1122.25,1121.5,1122.0,6250.0,699.8,699.85,699.8,699.85,1875.0,394.4,394.4,394.4,394.4,1000.0,2235.95,2236.1,2235.05,2236.1,2125.0,252.95,252.95,252.95,252.95,0.0,451.75,452.0,451.75,452.0,8000.0,6006.0,6006.0,6004.0,6004.35,27500.0,305.5,305.5,305.5,305.5,1000.0,11460.0,11460.0,11455.6,11458.05,1625.0
2010-12-28 12:28:00,885.5,888.9,885.0,888.9,7250.0,648.4,648.4,648.4,648.4,1000.0,1300.1,1301.0,1300.1,1301.0,3500.0,2740.0,2741.0,2738.9,2741.0,3000.0,1213.7,1214.5,1213.7,1214.5,750.0,1122.05,1122.4,1122.0,1122.4,7250.0,699.55,700.4,699.55,700.4,5625.0,394.4,394.4,394.4,394.4,0.0,2236.9,2236.9,2235.95,2236.05,625.0,253.3,253.3,253.3,253.3,3000.0,452.4,454.15,452.05,453.75,14000.0,6005.0,6008.0,6005.0,6007.0,17100.0,305.8,305.85,305.8,305.85,3000.0,11458.2,11464.8,11458.2,11462.0,650.0
2010-12-28 12:29:00,888.0,889.0,886.7,886.7,3500.0,649.05,649.05,648.4,648.4,1500.0,1301.2,1301.2,1300.75,1301.2,3750.0,2741.5,2743.2,2741.5,2743.2,2000.0,1214.5,1214.5,1214.5,1214.5,30250.0,1122.1,1122.3,1121.75,1122.3,7000.0,700.25,700.5,700.0,700.5,2500.0,394.4,394.4,394.4,394.4,0.0,2236.1,2237.0,2236.1,2237.0,1250.0,253.2,253.2,253.2,253.2,1000.0,453.45,454.3,453.45,453.9,9000.0,6007.5,6008.95,6007.1,6008.95,8250.0,305.8,305.8,305.8,305.8,1000.0,11462.0,11465.0,11461.2,11462.2,1300.0
